"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
-1151557.06408231,-656409.601343969,-208111.380354499,-37785.2911246173,-73678.2400708802,-31410.6225720749,-246963.086200892,294015.758249144,56846.4062849448,312863.459120313,-189364.443319957,242233.429434781,-104666.02183736,-13613.8269336023,-268553.589060881,-62741.4307471652,92364.7817552643,-71129.3960147748,9660.49245253018,-23676.3326623605,40067.3678195721,18168.6815887554,141061.397711077,-16864.664207728,22466.0014519611
-482170.251073077,-287748.995423777,-193535.687794272,-43117.4803562483,-204059.565259833,-72972.9716835331,-366739.484295581,360600.281573746,-1466.97934369611,495293.312905501,-255942.503416165,307930.427412833,-26388.7725874019,40492.8869220128,-257653.665541942,36199.6762284383,36746.8204433294,98735.5811682443,106816.572059735,-97530.4480868567,77843.676073808,-114293.576605977,225446.252706582,-67075.0463176409,10472.1993835769
-1344275.60777367,-760452.325503433,-184146.89702221,-32654.9827938706,-20327.7518840853,-14609.8254754083,-203705.557997951,273795.059700299,1855.31003916043,145983.118370202,-203809.674014488,179750.079100739,-69971.9908069397,2425.59678148287,-208505.284668573,-203428.459260438,54834.8032987057,22869.4735290156,26901.6081244309,139230.917276296,97912.044791925,156579.499829007,-56606.0638140336,99527.2227038661,5393.02237160911
-645907.951990147,-375436.342835282,-140227.759707005,-27420.8776868771,-108340.689874057,-33895.1655163255,-214939.753344257,239143.721735535,-13690.0920289414,321167.062428333,-114896.437265941,202944.984490166,-85482.4193269043,-19010.7222508527,-184150.18064181,39625.8951107044,27021.9213867155,34007.9575244227,57147.8280341735,-67763.5234633505,35784.1729866835,-66583.3611598823,97597.5605243986,-45662.2753991629,14799.7137138858
-758373.848634165,-437136.052661292,-182346.03298832,-37012.4914083972,-117024.543133309,-42871.7060553709,-279057.505278059,313200.105675178,-134.105950970802,294998.206016738,-237176.634950105,291247.705274134,12299.3262702148,82269.8982536448,-229622.979851595,-5007.73545273364,48203.8330767484,29313.91451443,60886.050284457,-37619.7959434696,63683.0284138819,33512.0080416281,99983.9297237927,-19285.0590509553,16085.3447954556
-1207112.91072866,-694851.203191815,-216727.726050245,-35338.3636118102,-78565.0440704058,-31813.4445108304,-293718.081122098,371717.974686616,44749.6712943292,362327.75723243,-86047.7048362277,345219.881882113,17468.0230760479,87798.121494606,-283005.584123149,-117476.416394405,70956.6548357232,-14284.1734157164,32297.6038838925,79663.6367401132,64884.7517554894,109677.131826808,-82081.2693417565,64156.1274178103,57303.9104922878
-2187187.88692831,-1222984.66302797,-265543.245768871,-22247.2284008369,163985.361841825,7029.66482215998,-75499.1692231556,137187.87289413,9557.38559830352,126419.698600953,60862.8937184659,95130.3862753347,-217961.577354238,-158447.141323702,-273312.273628501,-471055.887887756,139870.964475173,-146686.942417867,-64842.0911212238,193592.347525485,8516.61526737109,115031.846465091,-6760.82814038711,66039.3145428413,-1983.09866215476
-651937.836014675,-373377.527102619,-163649.351571415,-34965.5802531128,-122141.112770431,-36317.9630914531,-236969.658224282,270629.097452552,-2293.36971633049,298461.379994849,-243094.830186475,208266.717700135,-8514.02313740905,51233.5738672529,-181436.406246467,-45004.8458758085,35307.2936804988,42895.8804273198,50420.2859818096,-34796.9361505359,39331.0631812432,-67983.5096441269,110214.327746565,-23375.93153951,11187.4696610441
-663068.167541478,-385188.180519779,-168709.448430788,-36543.1855648769,-139498.498114019,-48705.7665835338,-278556.784298244,294336.437027512,30548.0508295241,357890.867509812,-239140.11303207,229996.144128133,-6032.25542871722,53092.2716473829,-208139.936125615,3162.99487120702,43420.8115553334,40631.2792564301,54176.4687276524,-52159.6328922367,55834.0119190577,-56959.4496833293,121243.407122982,-36702.6904963348,36378.7682071763
-726668.339585051,-421625.455053985,-225488.747142139,-49185.134986778,-210550.131959911,-56634.1524203227,-353666.279686891,397867.470183394,426.59022796255,464473.157853861,-318178.709963491,358336.215233434,-12948.1694491484,82361.2204612527,-277937.210101538,17093.5512476761,35006.5263403843,97613.0321335584,101985.933228893,-87223.1609098399,63118.8659987099,-144510.016961583,208814.581729639,-55784.9316961574,10384.4134450287
-599157.159552242,-349800.170051328,-176527.206625133,-36298.5606192078,-162220.987022773,-45472.5729491909,-279624.62569295,311264.238445982,18213.3060999178,407909.884845518,-198717.895509347,251428.055501299,-58100.4944161745,17120.4676532415,-218399.878152872,2151.18890026941,20801.1381288959,99196.3823072333,91124.5428983972,-58247.7423650601,56094.2738586268,-121557.844389353,139060.378696067,-47031.2983401235,24671.9230075992
-758691.037867306,-437683.742172786,-186130.907363541,-35861.2830103438,-130227.116601826,-43620.2632485299,-287071.500683904,329429.523273652,4614.56349736307,381084.630971893,-173253.299542927,269730.914683793,-32253.8414577838,36169.2325495866,-234600.834600562,-88323.7983080507,33861.5991028836,58732.0756817816,62475.1521790999,-35801.7924410072,30257.3841859138,-83790.8102638969,28595.497265652,8712.95027833762,30350.131258407
-1845335.68855384,-1036158.36672074,-257041.12153281,-38967.1335944878,24829.8895430172,-15279.9013816618,-175554.949624911,219350.823786268,52661.2681884631,170670.215863824,-234165.018195643,135728.544463305,-242059.946864949,-134487.340991292,-305488.615848269,-145319.855228204,139863.803168457,-190451.317095276,-54268.1960018825,38397.8299794093,22723.7477180386,32929.8082706974,139750.603653644,7295.09579243829,-13708.9201388905
-633088.730646063,-366766.850995034,-110589.579678374,-32571.3868699799,-128377.635248027,-39502.6067610864,-260966.171939878,296297.676867764,-32140.4512639212,300693.211861787,-197728.329346154,220571.961249051,-44025.4924985176,23821.4053029314,-208754.190201441,-29094.969605091,36533.162368346,32688.6337877176,50828.578164291,-3541.39027130757,37426.3298469937,-24585.4870580994,57500.9080001356,-14455.118440688,34317.1426797905
-821914.49889803,-475957.268933448,-201818.986890107,-41722.37246619,-145692.556040772,-48611.7339710043,-330165.752651449,379076.081578986,10811.0403652796,406259.610012544,-239153.944400048,277450.743641482,-839.396431986861,73157.6742409183,-244308.550300851,-43324.5160144907,39509.5370617912,60725.7569464654,63153.6760468458,-24861.2501241562,51667.9317908422,-6197.49339169617,82082.1943340311,1346.02371101365,17561.1634644171
-890941.960936854,-514672.249899111,-139083.857616457,-34294.6229167655,-110873.726324815,-34603.9598714393,-258864.096296056,305677.215395076,90781.8040029274,301129.702678678,-182155.718023581,273218.967479281,15587.2835732761,79347.2975512997,-218817.424516564,-71486.0422891647,49389.7359110439,42921.8830828777,48061.1048476665,1234.69118375212,78207.7233507542,34085.4604567553,41884.1759315671,2733.66064221455,91153.0590154065
-930090.061683387,-534350.101523263,-239541.010405427,-44476.9275143377,-157910.666337936,-44809.0792122955,-304885.742028338,358165.080108278,-12208.4498096116,413917.424447401,-262080.123480307,352541.557559459,-9934.43228594565,80493.9799905302,-262918.54434944,1970.39796900553,38770.3682447369,77514.3744991304,89539.9976264242,-88280.9137898669,53995.4976990868,-132961.208988131,171846.844161042,-45223.6524122141,9266.80596877831
-802779.277027857,-461105.693164227,-175913.617521619,-35963.9214890492,-123314.322901774,-36048.298553028,-270168.818156689,313992.84970736,6310.54018917037,254742.691113097,-253833.618647146,227304.974304703,-73199.4264751795,12780.5088396441,-217388.943674182,38007.7502421402,10929.5987220736,78152.556033443,67295.7444167764,3376.62829326485,53611.409738102,22860.2492548779,48227.589625587,-14266.4883051211,10137.2540406998
-638589.25805837,-371895.37365066,-188505.57951085,-36133.4357261617,-164196.273431218,-40964.27447473,-274084.500819365,316234.443780651,-987.338892152757,379115.525740631,-212578.881203259,255177.985298715,-46423.7060108299,33271.1880247539,-215731.407818477,67621.8361451819,-1567.59068565343,121985.937223726,100322.538262238,-35140.8933756005,55128.2130045349,-115621.579491539,112914.696423049,-53105.8343899185,12651.0137694323
-1054568.18045914,-611988.321341952,-204386.218262161,-42911.6876640122,-138626.278362596,-42135.0701995045,-355644.49086413,435576.687863728,24849.1276049763,392474.638206375,-200628.617721347,348538.490011335,62192.7029989734,137553.330825692,-280635.6070568,-43544.225352526,55609.2066139411,30506.042140422,54058.5447215318,79187.0020262893,102783.379331685,112065.421765407,-5767.89445024213,75366.6375656775,19719.7788815237
-1476529.99206094,-831597.298739734,-167325.667301535,-30085.4712134058,21006.8610606827,-11564.9148261752,-154810.637756366,207506.266416125,95607.8079469612,155279.325528831,-158276.142715749,145081.289150276,-75522.7761532513,-18871.8670677571,-204265.362010212,-275648.083124314,93031.9518920306,-51962.7044230243,-13816.8117174061,85326.447091551,53577.4152264733,129926.027758535,24779.8125958557,38046.1609559031,71709.9943879998
-3331699.60446963,-1858868.81123696,-352475.072079759,-14392.4188716735,336041.974026975,35852.860164303,87175.7317320548,-38318.081670446,39417.7538633201,8973.17215245363,207210.244650147,7660.63199834663,-368525.816474554,-308472.659253462,-281174.723398838,-498880.049153349,167508.670920711,-197246.878029544,-105752.66574694,120782.515965721,-25037.2752499485,60878.7248915546,150733.231459244,30053.4911880656,-24206.9328603894
-2291794.66257532,-1270527.69989669,-267873.36538799,-40314.489258788,118600.390023023,20411.851162795,43493.9141836948,-14643.058689032,-35415.1976476729,-198342.911730143,-583812.932176848,-131299.455109489,-74920.8636160313,-14864.5358393774,-82867.2968704168,-192596.443297437,146838.19096556,-173524.617179156,-163365.359258821,-219244.63350938,39543.7576454209,7462.28057961896,95084.4832048399,99821.4433054978,12578.6633835064
-806232.950681846,-467833.419427619,-200131.365037079,-39272.1549313104,-160422.648411112,-47968.2560211873,-315922.441276452,350027.783393902,16341.0020587037,384675.781794017,-231505.899539576,246835.568909685,-155172.716602678,-51094.9055547829,-265341.634442475,85754.3082789285,22723.3436448948,47771.0596245152,80625.5188999458,-43090.8050715977,52249.7878417515,-81205.9517180353,57938.1092629041,-6414.39754295889,-2570.21727525818
-2749756.72950638,-1541654.50712737,-306949.121022988,-13853.1206948524,250666.333478867,26127.5017841065,21594.9471758575,31394.10916725,42947.659687922,79595.3020934051,185345.384902802,22498.050126385,-337570.076668354,-268696.261238155,-277541.963696437,-316694.406370592,146631.252141276,-242415.908259671,-103444.417576842,204171.645011239,-15127.6195689645,60602.3477581987,71112.3286037022,49985.7389913195,-42710.1634078949
-1333482.64228429,-754931.496617979,-213897.990975718,-35567.3645402346,-36305.1538027594,-23504.3024204412,-209301.53409273,270025.232694561,34483.3596894218,273305.055335155,-172187.966317333,257047.055651177,50804.7641871812,103322.054678223,-232349.520332952,-197098.456967996,85587.2727189963,-30819.7041904473,3747.45988391648,118668.66966519,49615.403466862,-7226.35494377147,141821.572363907,22696.104850274,17197.0370727536
-928598.812744977,-536621.255898614,-261847.338168798,-47738.5259189749,-191599.119124727,-54134.285371611,-349742.879674747,400007.591279658,302.943961417854,532806.345083556,-224573.350108871,361299.972008914,-70594.175297288,34028.2657057976,-308886.751315631,6027.25290826115,32994.7133304547,111690.894750609,113328.523853393,-91177.1860596657,52819.5402240806,-176794.212106913,260294.056782212,-80569.5853940274,-4641.31701837955
-1251944.31251564,-711283.873108522,-221837.848872799,-30872.2643626038,-36673.5988507785,-21209.2021799192,-188728.757256057,227860.960059781,19844.9698610101,280507.442251257,-113239.761216527,165642.808756754,-196418.420874486,-106059.866200329,-245940.608379875,-7897.28410417621,74325.6647547941,-68735.9027877188,7322.06697988878,-47589.2849067166,19868.0693475211,-35116.6008007546,122993.863608215,-23519.4345097871,-13762.289540602
-1774135.59223128,-995004.163828006,-206075.95667429,-28137.3877312823,81568.8731588016,-3595.47452895779,-124051.861430541,177606.959946689,54603.6288207405,108259.197103116,-87854.7124865801,134545.908621296,-206035.884160168,-124849.498474471,-278754.30002782,-307682.829051425,154829.978968372,-194206.109142831,-72583.8308929554,126873.014015878,42891.5001747452,150069.949038875,19702.2184328686,67574.0049910786,16321.6486120163
-2067575.09557874,-1168325.17763844,-316213.745169535,-41125.64358972,3551.88453663356,-22126.3908975093,-215076.841252887,285170.468394603,19002.8699753528,374883.8369386,-89075.8742192416,382717.671929246,-92252.4955014515,-4080.88496679672,-337116.959713676,-297998.756273992,129767.254104909,-67312.3746050458,10906.3204349282,-61309.3667474388,30111.8302475361,-114782.266646604,57446.8235594229,35592.0704897808,45277.8568679292
-1063993.02369493,-605084.337376218,-156631.321690084,-21475.370269309,-13687.1918281184,-43797.9980518631,-171299.133480683,129553.523110892,25344.2646656935,222404.271930684,-82035.5073695643,163930.770880517,-16391.3735552685,-29729.5532049566,-135601.431665305,-130985.040804863,17642.3848168964,97948.4420290863,58811.1622287373,28424.1766659658,48528.0111377384,-39300.2360350191,110340.958063525,-32751.2331833806,52892.0832156291
-847913.662325524,-485378.924132188,-187802.86918163,-33764.8028797803,-103792.700218513,-30674.3029342705,-223022.860326102,265745.883710467,-2120.16898460514,300578.423137146,-196309.166211782,236298.62783491,-35238.0313693352,33395.4770780984,-190253.09097589,-38216.7139364516,22528.869497275,93853.8697846505,77173.7421114583,-80193.2697545574,53514.396426876,-47989.3257163383,112440.988249248,-38912.1332531809,22093.2127254041
-1134240.1300741,-640129.723221208,-154659.330419031,-30045.1206259133,-30787.5747109062,-18140.4089803002,-166514.386565187,208853.441764867,68234.7784217788,193438.157165756,-180096.190094407,135859.999220816,-73084.697785842,-15461.1755053531,-183899.324203912,-193692.810506223,61103.3377131527,14408.0713216151,15057.7034094378,40171.7193750404,45237.2819845577,23193.9745836415,90163.4977235122,15886.1332817891,55094.35994417
-891531.800240595,-515952.18107133,-239226.753802517,-41125.6730507302,-164146.344624086,-46510.974367007,-305969.783237794,351485.959254994,3063.97258871876,478800.402886902,-183965.850257588,315958.931399699,-96172.9089649411,603.064683276534,-274358.479266635,31031.9012247417,28304.6849062233,84995.679797966,97815.0181207305,-100181.16661464,41069.1596334485,-178718.234659552,159616.676277693,-53090.3197015915,8796.19652071339
-1792518.44446252,-1006437.93629726,-215147.308005863,-23718.5761092028,96412.5304666054,2447.52183882272,-90695.2913630205,142929.130756228,44757.2427893318,99778.6165046407,-51456.522483883,108196.8805247,-169451.857133336,-106323.229960198,-225514.620101589,-266477.411568763,112168.265509343,-112147.656365225,-33311.8071736926,105020.173985866,48502.6707909205,155454.250580861,43577.2197715957,7572.85408968591,25086.9622175682
-948265.844457192,-549167.770184291,-263153.759417683,-46796.4271988468,-189789.875580977,-55424.2885375722,-345468.86049853,380237.06070531,5687.63306650926,501321.818612784,-228644.909186758,362646.928606254,-99371.5811049095,8948.25202486764,-321798.648607786,75912.6753326266,53501.3990242554,29438.3263370205,87772.8284402157,-92854.3881931144,52006.2668821462,-159026.476304932,174556.48374158,-84290.8848314595,6044.46400836544
-1318314.08583786,-745602.797670752,-157396.187489211,-31138.9854069763,-16271.9897684968,-24565.6624530252,-179958.217278505,198435.157994635,117274.77181316,170138.358319121,-198136.251862217,139839.993089237,-146291.528834905,-75832.2953991097,-220881.816978037,-132160.458065784,83552.0664288689,-48109.3325339324,5944.8443142349,8006.09625266605,56285.1021427829,93894.5561395581,79770.879226758,-5188.80116658186,72972.1079475211
